# Directed graph: soc-sign-Slashdot090221
# Slashdot Zoo signed social network from February 21 2009
# Nodes: 82144 Edges: 549202
# FromNodeId	ToNodeId	Sign
6307	17027	1
6307	18163	1
6307	18805	1
6307	20746	1
6307	20747	1
6307	20748	1
6308	31	1
6308	33	1
6308	41	1
6308	58	1
6308	62	-1
6308	172	1
6308	191	1
6308	628	1
6308	636	1
6308	723	1
6308	730	1
6308	744	1
6308	752	1
6308	757	1
6308	769	1
6308	780	1
6308	1105	1
6308	1189	1
6308	1239	1
6308	1274	1
6308	1399	1
6308	1522	-1
6308	1544	1
6308	1790	1
6308	1866	1
6308	1953	-1
6308	2245	1
6308	2329	1
6308	2455	1
6308	2751	1
6308	2800	1
6308	2826	1
6308	2896	1
6308	2984	1
6308	3000	1
6308	3160	1
6308	3762	1
6308	3899	1
6308	4061	1
6308	4145	1
6308	4154	1
6308	4163	1
6308	4206	1
6308	4207	1
6308	4592	1
6308	4833	1
6308	4930	1
6308	4946	1
6308	5923	1
6308	5982	1
6308	6171	1
6308	6257	1
6308	6310	1
6308	6424	1
6308	6442	1
6308	7385	1
6308	7914	1
6308	7974	1
6308	8859	1
6308	9231	1
6308	9334	1
6308	10393	1
6308	10443	1
6308	12424	1
6308	13868	1
6308	17311	1
6308	17422	1
6308	17641	1
6308	18965	1
6308	19415	1
6308	21741	1
6308	22387	1
6308	23877	1
6308	24534	1
6308	24999	1
6308	30542	1
6308	30872	1
6308	31394	1
6308	32122	1
6308	33759	1
6308	35264	1
6308	35265	-1
6309	1152	1
6309	4025	1
6309	4370	1
6309	5526	1
6309	21681	1
6309	23849	1
6311	0	1
6311	390	1
6311	394	1
6311	428	1
6311	551	1
6311	641	1
6311	734	1
6311	872	1
6311	907	1
6311	922	1
6311	940	1
6311	993	1
6311	1032	1
6311	1037	1
6311	1083	1
6311	1111	1
6311	1119	1
6311	1187	1
6311	1264	1
6311	1362	1
6311	1395	1
6311	1423	1
6311	1569	1
6311	1688	1
6311	2057	1
6311	2079	1
6311	2227	1
6311	2245	1
6311	2269	1
6311	2284	1
6311	2303	1
6311	2381	1
6311	2393	1
6311	2551	1
6311	2837	1
6311	2846	1
6311	2881	1
6311	2894	1
6311	2924	1
6311	2930	1
6311	2989	1
6311	3184	1
6311	3233	1
6311	3264	1
6311	3295	1
6311	3300	1
6311	3324	1
6311	3553	1
6311	3613	1
6311	3614	1
6311	3927	1
6311	4231	1
6311	4265	1
6311	4496	1
6311	4549	1
6311	4925	1
6311	4965	1
6311	4966	1
6311	4968	1
6311	4969	1
6311	5785	1
6311	5919	1
6311	5960	1
6311	6191	1
6311	6312	1
6311	6313	1
6311	6314	1
6311	6315	1
6311	6316	1
6311	6317	1
6311	6318	1
6311	6319	1
6311	6320	1
6311	6321	1
6311	6322	1
6311	6323	1
6311	6324	1
6311	6325	1
6311	6326	1
6311	6327	1
6311	6328	1
6311	6329	1
6311	6330	1
6311	6331	1
6311	6332	1
6311	6333	1
6311	6334	1
6311	6335	1
6311	6336	1
6311	6337	1
6311	6338	1
6311	6339	1
6311	6340	1
6311	6341	1
6311	6342	1
6311	6343	1
6311	6344	1
6311	6345	1
6311	6346	1
6311	6347	1
6311	6348	1
6311	6349	1
6311	6350	1
6311	6351	1
6311	6352	1
6311	6353	1
6311	6354	1
6311	6355	1
6311	6356	1
6311	6357	1
6311	6358	1
6311	6359	1
6311	6360	1
6311	6361	1
6311	6362	1
6311	6363	1
6311	6364	1
6311	6365	1
6311	6366	1
6311	6367	1
6311	6368	1
6311	6369	1
6311	6370	1
6311	6371	1
6311	6372	1
6311	6373	1
6311	6374	1
6311	6375	1
6311	6376	1
6311	6377	1
6311	6378	1
6311	6379	1
6311	6380	1
6311	6381	1
6311	6382	1
6311	6383	1
6311	6384	1
6311	6385	1
6311	6386	1
6311	6387	1
6311	6388	1
6311	6389	1
6311	6390	1
6311	6391	1
6311	6392	1
6311	6393	1
6311	6394	1
6312	149	1
6312	161	1
6312	483	-1
6312	657	1
6312	660	1
6312	683	-1
6312	686	-1
6312	845	1
6312	911	1
6312	1031	1
6312	1140	1
6312	1143	1
6312	1152	1
6312	1238	1
6312	1268	1
6312	1297	1
6312	1313	-1
6312	1574	1
6312	1611	1
6312	1701	1
6312	1813	1
6312	1928	-1
6312	2007	1
6312	2013	-1
6312	2108	1
6312	2308	-1
6312	2490	1
6312	2812	1
6312	2818	1
6312	2894	1
6312	2923	-1
6312	3053	-1
6312	3683	1
6312	4055	1
6312	4117	1
6312	4223	1
6312	4332	1
6312	4382	1
6312	4529	1
6312	4937	1
6312	4948	1
6312	5144	-1
6312	5369	-1
6312	5408	1
6312	5582	1
6312	5758	-1
6312	6162	-1
6312	6311	1
6312	6434	1
6312	6744	-1
6312	6763	1
6312	6905	-1
6312	7025	1
6312	8221	1
6312	9169	1
6312	9418	1
6312	10237	1
6312	10897	-1
6312	10916	-1
6312	10917	-1
6312	10920	-1
6312	11498	1
6312	12382	-1
6312	14752	1
6312	15472	1
6312	15987	-1
6312	17994	1
6312	19840	-1
6312	20248	-1
6312	20313	-1
6312	22452	-1
6312	22606	1
6312	25941	-1
6312	26770	-1
6312	31101	1
6312	31870	1
6312	32490	1
6312	37661	-1
6312	40119	-1
6312	40476	-1
6312	41136	1
6312	46334	-1
6312	47240	1
6312	47853	1
6312	51506	1
6312	51507	1
6312	51508	1
6312	51509	1
6312	51510	1
6312	51511	-1
6312	51512	-1
6312	51513	-1
6313	62	1
6313	81	1
6313	660	1
6313	930	1
6313	991	1
6313	1616	-1
6313	1940	-1
6313	2865	-1
6313	3409	-1
6313	3802	1
6313	3974	1
6313	4797	1
6313	4873	1
6313	5109	1
6313	5480	1
6313	5583	1
6313	8103	1
6313	8610	1
6313	8654	1
6313	9022	-1
6313	10366	-1
6313	10586	1
6313	10636	-1
6313	10999	1
6313	11114	1
6313	11237	1
6313	13421	-1
6313	14410	1
6313	14505	1
6313	15336	1
6313	16271	-1
6313	16402	1
6313	17547	1
6313	18164	1
6313	19524	-1
6313	22402	-1
6313	49786	-1
6313	51514	1
6313	51515	1
6313	51516	1
6313	51517	1
6313	51518	1
6315	2944	1
6315	10051	1
6315	23617	1
6315	51519	1
6315	51520	1
6315	51521	1
6316	841	1
6316	3455	1
6316	5176	1
6316	6191	1
6317	737	1
6317	989	1
6317	993	1
6317	1028	1
6317	1346	1
6317	2057	1
6317	2451	1
6317	2880	1
6317	3241	1
6317	4640	1
6317	5435	1
6317	5563	1
6317	6333	1
6317	6335	1
6317	8482	1
6317	14017	1
6317	14895	1
6317	19191	1
6317	19712	1
6317	20674	1
6317	21629	1
6318	14621	-1
6323	9903	1
6327	8380	1
6331	31	1
6331	44	1
6331	58	1
6331	180	-1
6331	503	-1
6331	636	1
6331	662	1
6331	664	-1
6331	672	-1
6331	699	1
6331	733	1
6331	737	1
6331	752	-1
6331	754	1
6331	770	1
6331	906	-1
6331	991	-1
6331	994	-1
6331	1006	-1
6331	1009	-1
6331	1060	-1
6331	1076	1
6331	1143	-1
6331	1210	1
6331	1361	-1
6331	1375	-1
6331	1417	-1
6331	1438	-1
6331	1559	1
6331	1569	-1
6331	1635	-1
6331	1701	-1
6331	1713	1
6331	1739	-1
6331	1750	-1
6331	2238	-1
6331	2250	-1
6331	2303	1
6331	2306	-1
6331	2364	1
6331	2403	-1
6331	2545	-1
6331	2811	1
6331	2858	1
6331	2881	-1
6331	2930	-1
6331	2944	1
6331	2947	1
6331	2953	1
6331	2955	1
6331	2956	1
6331	2957	1
6331	2961	1
6331	2962	1
6331	3051	-1
6331	3156	-1
6331	3217	-1
6331	3409	-1
6331	3455	-1
6331	3642	1
6331	3665	-1
6331	3751	1
6331	3942	-1
6331	3981	-1
6331	4032	1
6331	4281	-1
6331	4385	-1
6331	4509	-1
6331	4539	-1
6331	4725	-1
6331	4908	-1
6331	4936	1
6331	4941	-1
6331	5053	-1
6331	5132	-1
6331	5364	-1
6331	5418	1
6331	5497	-1
6331	5767	-1
6331	5788	1
6331	5949	-1
6331	6158	-1
6331	6194	-1
6331	6532	1
6331	6799	-1
6331	6933	1
6331	7359	-1
6331	7440	-1
6331	7479	-1
6331	7974	-1
6331	8477	1
6331	8794	-1
6331	9445	1
6331	9459	-1
6331	10030	1
6331	10139	1
6331	10168	-1
6331	10176	-1
6331	10595	-1
6331	10609	-1
6331	11024	-1
6331	11434	-1
6331	11554	-1
6331	11643	-1
6331	11833	-1
6331	11895	-1
6331	12118	-1
6331	12456	-1
6331	12760	-1
6331	13362	1
6331	13609	-1
6331	13831	-1
6331	14527	-1
6331	14621	-1
6331	14871	-1
6331	14904	-1
6331	14908	-1
6331	15159	-1
6331	15311	-1
6331	15534	1
6331	16102	1
6331	16153	1
6331	16600	-1
6331	16865	1
6331	17106	-1
6331	17740	-1
6331	17856	-1
6331	18614	1
6331	18657	-1
6331	18985	-1
6331	19648	-1
6331	21240	-1
6331	21662	-1
6331	21816	-1
6331	22293	-1
6331	23459	-1
6331	24281	-1
6331	24719	-1
6331	25462	-1
6331	25847	1
6331	26028	1
6331	26835	-1
6331	27134	-1
6331	27141	-1
6331	27376	-1
6331	27857	-1
6331	28164	-1
6331	28424	-1
6331	28492	-1
6331	29700	-1
6331	29701	-1
6331	30223	-1
6331	30485	-1
6331	31906	-1
6331	32498	-1
6331	33073	-1
6331	33296	-1
6331	33663	-1
6331	33755	1
6331	34812	-1
6331	35746	-1
6331	35980	-1
6331	39100	-1
6331	39322	-1
6331	39842	-1
6331	42327	-1
6331	45433	-1
6331	48673	-1
6331	49188	-1
6331	51522	1
6331	51523	-1
6331	51524	-1
6331	51525	-1
6331	51526	-1
6331	51527	-1
6331	51528	-1
6331	51529	-1
6331	51530	-1
6331	51531	-1
6331	51532	-1
6331	51533	-1
6331	51534	-1
6331	51535	-1
6331	51536	-1
6331	51537	-1
6332	47	1
6332	670	1
6332	989	1
6332	1589	1
6332	4451	1
6332	21102	1
6332	21103	1
6332	21104	1
6332	21105	1
6332	21106	1
6332	21107	1
6332	21108	1
6332	21109	1
6332	21110	1
6333	176	-1
6333	330	1
6333	429	1
6333	617	1
6333	626	1
6333	633	1
6333	636	1
6333	639	1
6333	642	1
6333	686	-1
6333	702	1
6333	712	1
6333	731	1
6333	737	1
6333	830	1
6333	922	1
6333	989	-1
6333	992	1
6333	1030	1
6333	1060	1
6333	1112	1
6333	1234	1
6333	1240	1
6333	1245	1
6333	1332	1
6333	1720	1
6333	1992	1
6333	2057	1
6333	2108	1
6333	2234	1
6333	2296	1
6333	2374	1
6333	2406	-1
6333	2443	1
6333	2456	1
6333	2586	1
6333	2895	-1
6333	2923	-1
6333	3000	1
6333	3161	1
6333	3177	1
6333	3281	1
6333	3326	1
6333	3455	1
6333	3706	1
6333	3712	1
6333	3800	-1
6333	3831	1
6333	3955	1
6333	4192	1
6333	4199	1
6333	4370	1
6333	4427	1
6333	4572	1
6333	4735	1
6333	5386	1
6333	5416	1
6333	5475	1
6333	5531	1
6333	5689	1
6333	6237	1
6333	6250	1
6333	6253	-1
6333	6317	1
6333	6445	1
6333	6478	1
6333	6514	1
6333	6535	1
6333	6858	1
6333	7020	1
6333	7309	-1
6333	7347	1
6333	8067	1
6333	8077	1
6333	8213	1
6333	8306	1
6333	8497	1
6333	8501	1
6333	8896	1
6333	8996	1
6333	9511	1
6333	9539	1
6333	9580	1
6333	9604	1
6333	9881	1
6333	10659	1
6333	10861	1
6333	11126	1
6333	11307	1
6333	11543	1
6333	12131	1
6333	12396	1
6333	12583	1
6333	12641	1
6333	12761	1
6333	12890	1
6333	13001	1
6333	13037	1
6333	13211	-1
6333	14089	1
6333	14357	1
6333	14787	1
6333	14799	1
6333	15767	1
6333	16080	1
6333	16218	-1
6333	16264	1
6333	16487	1
6333	17309	1
6333	17851	1
6333	18059	1
6333	18497	1
6333	19698	1
6333	20656	1
6333	20676	1
6333	21080	-1
6333	22285	1
6333	22513	1
6333	23281	1
6333	23879	1
6333	25051	1
6333	27484	1
6333	27792	1
6333	28820	1
6333	29448	1
6333	30388	1
6333	30909	1
6333	31359	1
6333	31600	-1
6333	34534	1
6333	35576	-1
6333	36525	1
6333	41628	1
6333	44339	1
6333	45903	1
6333	46123	1
6333	49479	1
6333	50133	1
6333	50194	1
6333	50431	1
6333	51335	1
6333	51538	1
6333	51539	1
6333	51540	1
6333	51541	1
6333	51542	1
6333	51543	1
6333	51544	1
6333	51545	1
6333	51546	1
6333	51547	1
6333	51548	1
6333	51549	1
6333	51550	1
6333	51551	1
6333	51552	1
6333	51553	1
6333	51554	1
6333	51555	1
6334	330	1
6334	642	1
6334	911	1
6334	1119	1
6334	1152	1
6334	2829	1
6334	5262	1
6334	5380	1
6334	17864	1
6334	25817	1
6334	28229	1
6334	34001	1
6334	41773	1
6334	51556	1
6334	51557	1
6334	51558	1
6334	51559	1
6335	1495	-1
6335	4997	1
6335	6317	1
6335	7904	1
6335	23468	1
6335	23544	1
6335	51560	1
6335	51561	1
6337	51562	1
6339	4557	-1
6339	13889	-1
6341	22314	1
6341	51563	1
6341	51564	1
6344	0	-1
6344	8	-1
6344	30	-1
6344	33	1
6344	41	1
6344	50	-1
6344	59	-1
6344	69	1
6344	125	1
6344	128	-1
6344	176	1
6344	197	1
6344	213	1
6344	310	1
6344	530	1
6344	551	1
6344	574	-1
6344	665	-1
6344	679	1
6344	717	1
6344	874	1
6344	890	1
6344	925	1
6344	937	1
6344	957	1
6344	1052	1
6344	1668	1
6344	1700	1
6344	1808	1
6344	1872	1
6344	1895	1
6344	1922	1
6344	1924	1
6344	1928	1
6344	1929	1
6344	1946	1
6344	1950	1
6344	2108	-1
6344	2121	-1
6344	2127	1
6344	2205	1
6344	2518	1
6344	2631	1
6344	2714	-1
6344	2989	1
6344	3217	1
6344	3371	1
6344	3395	1
6344	3601	1
6344	3970	1
6344	4551	-1
6344	4565	-1
6344	5564	1
6344	5999	1
6344	6000	1
6344	6040	1
6344	6313	-1
6344	6683	1
6344	6732	-1
6344	6742	-1
6344	6771	1
6344	6803	1
6344	6913	1
6344	7534	1
6344	7580	1
6344	7626	1
6344	7935	1
6344	8032	1
6344	8403	1
6344	8411	1
6344	8731	1
6344	9148	1
6344	9507	1
6344	9624	-1
6344	10306	1
6344	10643	1
6344	10921	1
6344	10961	1
6344	10978	-1
6344	11031	1
6344	11148	1
6344	11917	-1
6344	12253	-1
6344	12526	1
6344	12533	1
6344	13212	1
6344	14498	1
6344	14659	-1
6344	14743	1
6344	15349	1
6344	15438	-1
6344	15849	-1
6344	17446	1
6344	18791	1
6344	19333	-1
6344	25070	1
6344	26387	1
6344	28620	1
6344	30537	1
6344	32121	-1
6344	35428	1
6344	36908	-1
6344	39853	-1
6344	40199	-1
6344	40507	1
6344	41536	1
6344	43085	1
6344	46649	1
6344	51565	1
6344	51566	1
6344	51567	1
6344	51568	1
6344	51569	-1
6345	563	1
6345	3301	1
6345	6311	1
6345	6600	1
6345	12417	1
6345	51570	1
6345	51571	1
6346	51572	1
6348	678	-1
6348	15374	1
6349	92	1
6349	1394	1
6349	1555	1
6349	2784	1
6349	9296	1
6349	9426	1
6349	9519	1
6349	10616	1
6349	12346	1
6349	12562	1
6349	14751	1
6349	27668	1
6350	52	1
6350	276	1
6350	343	1
6350	372	1
6350	419	1
6350	423	1
6350	508	1
6350	515	1
6350	629	1
6350	636	1
6350	647	1
6350	658	1
6350	660	1
6350	662	1
6350	663	1
6350	769	1
6350	1046	1
6350	1052	1
6350	1054	1
6350	1173	1
6350	1174	1
6350	1187	1
6350	1194	1
6350	1332	1
6350	1362	1
6350	1500	1
6350	1522	1
6350	1544	1
6350	1589	1
6350	1611	1
6350	1852	1
6350	2374	1
6350	2406	1
6350	2782	1
6350	3045	1
6350	3160	1
6350	3217	1
6350	3455	1
6350	3531	1
6350	3579	1
6350	3667	1
6350	3943	1
6350	3949	1
6350	3972	1
6350	3980	1
6350	4014	1
6350	4196	1
6350	4258	1
6350	4811	1
6350	4852	1
6350	4901	1
6350	5571	1
6350	5605	1
6350	6561	1
6350	6882	1
6350	7484	1
6350	8071	1
6350	8178	1
6350	8220	1
6350	8921	1
6350	9568	1
6350	9570	1
6350	9588	1
6350	9821	1
6350	9859	1
6350	9974	1
6350	10489	1
6350	10649	1
6350	11373	1
6350	11496	1
6350	12294	1
6350	13879	1
6350	15522	1
6350	16048	1
6350	16056	1
6350	17961	1
6350	19288	1
6350	20206	-1
6350	21223	1
6350	21529	1
6350	21621	1
6350	22073	1
6350	22638	1
6350	24435	1
6350	25118	1
6350	26173	1
6350	29568	1
6350	30334	1
6350	34156	1
6350	36635	1
6350	39657	1
6350	47242	1
6350	50642	1
6350	50643	1
6350	50644	1
6350	50645	1
6350	50646	1
6350	50647	1
6350	50648	1
6350	50649	1
6350	50650	1
6350	50651	-1
6352	39	-1
6352	112	1
6352	149	1
6352	179	-1
6352	231	1
6352	282	1
6352	321	1
6352	345	1
6352	450	1
6352	497	1
6352	555	1
6352	563	1
6352	604	1
6352	636	1
6352	641	1
6352	662	1
6352	678	1
6352	730	1
6352	801	-1
6352	807	-1
6352	838	1
6352	872	1
6352	895	1
6352	906	1
6352	907	1
6352	911	1
6352	923	1
6352	973	1
6352	1004	1
6352	1052	1
6352	1152	1
6352	1156	1
6352	1173	1
6352	1220	-1
6352	1233	1
6352	1239	1
6352	1324	1
6352	1353	1
6352	1468	-1
6352	1531	1
6352	1544	1
6352	1585	1
6352	1602	1
6352	1651	-1
6352	1668	-1
6352	1810	1
6352	2227	1
6352	2238	1
6352	2418	1
6352	2451	1
6352	2469	1
6352	2537	1
6352	2768	-1
6352	2784	1
6352	2785	1
6352	2796	1
6352	2820	1
6352	2821	-1
6352	2831	1
6352	2889	1
6352	3015	1
6352	3087	-1
6352	3140	-1
6352	3214	1
6352	3248	1
6352	3264	1
6352	3294	1
6352	3351	1
6352	3443	1
6352	3451	-1
6352	3527	1
6352	3553	1
6352	3594	1
6352	3627	1
6352	3923	1
6352	3932	1
6352	4055	-1
6352	4204	1
6352	4356	-1
6352	4438	1
6352	4515	1
6352	4577	1
6352	4587	1
6352	4905	1
6352	4937	-1
6352	4951	1
6352	4957	1
6352	4959	1
6352	5076	-1
6352	5111	1
6352	5191	1
6352	5213	1
6352	5217	1
6352	5240	1
6352	5425	1
6352	5452	1
6352	5453	1
6352	5527	-1
6352	5584	-1
6352	5699	1
6352	5962	1
6352	5975	1
6352	6133	1
6352	6158	1
6352	6200	1
6352	6201	1
6352	6207	1
6352	6236	1
6352	6327	1
6352	6650	1
6352	6694	1
6352	6902	1
6352	6910	-1
6352	7008	1
6352	7222	-1
6352	7440	1
6352	7593	1
6352	7618	1
6352	8032	1
6352	8052	1
6352	8269	1
6352	8329	1
6352	8332	-1
6352	8440	1
6352	8490	1
6352	8627	1
6352	8765	1
6352	8780	-1
6352	8791	1
6352	8863	1
6352	8928	1
6352	9035	1
6352	9064	1
6352	9243	1
6352	9593	1
6352	9659	1
6352	9679	-1
6352	9816	1
6352	9973	-1
6352	10013	1
6352	10176	-1
6352	10205	1
6352	10221	1
6352	10297	1
6352	10428	1
6352	10657	-1
6352	10763	1
6352	11142	1
6352	11148	-1
6352	11377	1
6352	11378	1
6352	11411	1
6352	11497	1
6352	11663	1
6352	11938	1
6352	11958	1
6352	12064	1
6352	12438	-1
6352	13081	1
6352	13320	1
6352	13362	1
6352	13621	1
6352	13648	1
6352	13701	1
6352	13953	1
6352	14431	1
6352	14720	-1
6352	14822	1
6352	15051	-1
6352	15599	1
6352	15866	-1
6352	15951	1
6352	16230	1
6352	16591	1
6352	16629	1
6352	16983	1
6352	16991	1
6352	17106	1
6352	17389	-1
6352	17474	1
6352	17686	1
6352	18305	1
6352	18317	1
6352	19039	1
6352	19407	-1
6352	19840	-1
6352	19858	1
6352	20283	1
6352	20981	1
6352	21773	1
6352	21785	1
6352	21880	-1
6352	23422	1
6352	24199	1
6352	24208	-1
6352	24365	1
6352	24893	1
6352	24967	-1
6352	25073	1
6352	25667	1
6352	25768	1
6352	25806	1
6352	26184	1
6352	26355	1
6352	26698	-1
6352	26712	1
6352	27031	-1
6352	29062	1
6352	29332	1
6352	29731	-1
6352	30609	1
6352	31054	1
6352	31324	1
6352	34843	1
6352	34987	-1
6352	35560	1
6352	35774	1
6352	35966	1
6352	36364	1
6352	36886	1
6352	38348	1
6352	38696	1
6352	38718	1
6352	38775	-1
6352	40154	1
6352	41294	-1
6352	41621	1
6352	42384	-1
6352	42612	1
6352	44789	1
6352	45422	1
6352	45639	1
6352	46800	1
6352	46808	1
6352	46867	1
6352	47020	1
6352	48285	1
6352	48819	1
6352	49418	1
6352	49900	1
6352	50457	1
6352	50800	-1
6352	51048	1
6352	51573	1
6352	51574	1
6352	51575	1
6352	51576	1
6352	51577	1
6352	51578	1
6352	51579	1
6352	51580	1
6352	51581	1
6352	51582	1
6352	51583	1
6352	51584	1
6352	51585	1
6352	51586	1
6352	51587	1
6352	51588	1
6352	51589	1
6352	51590	1
6352	51591	1
6352	51592	1
6352	51593	1
6352	51594	-1
6352	51595	-1
6352	51596	-1
6352	51597	-1
6354	1893	-1
6356	13129	1
6357	31	1
6357	172	1
6357	191	1
6357	263	1
6357	276	1
6357	421	1
6357	614	1
6357	626	1
6357	636	1
6357	770	1
6357	795	1
6357	940	1
6357	1060	1
6357	1602	1
6357	2065	1
6357	2280	1
6357	2442	1
6357	2944	1
6357	3014	1
6357	3642	1
6357	4529	1
6357	4617	1
6357	4919	1
6357	4930	1
6357	5641	1
6357	5907	1
6357	5959	1
6357	6191	1
6357	6519	1
6357	7219	1
6357	9148	1
6357	9386	1
6357	9532	1
6357	10821	1
6357	11587	1
6357	11724	1
6357	12890	1
6357	15434	1
6357	17611	1
6357	19928	1
6357	27583	1
6357	28989	1
6357	32701	1
6359	660	1
6359	886	1
6359	1417	1
6359	1602	1
6359	2023	-1
6359	3455	1
6359	4221	1
6359	5493	1
6359	5576	1
6359	13092	1
6359	17991	1
6359	31336	1
6359	51598	1
6359	51599	1
6360	835	1
6360	838	1
6360	922	1
6360	1392	1
6360	1574	1
6360	2477	-1
6360	3829	1
6360	4948	1
6360	6311	1
6360	8090	1
6360	8337	1
6360	11469	1
6360	13080	1
6360	21786	1
6360	24130	1
6360	51600	1
6361	0	1
6361	8	1
6361	24	1
6361	30	1
6361	31	1
6361	43	1
6361	44	1
6361	47	1
6361	52	1
6361	54	1
6361	55	1
6361	56	1
6361	58	1
6361	79	1
6361	80	1
6361	83	1
6361	98	1
6361	128	1
6361	170	1
6361	172	1
6361	196	1
6361	616	1
6361	632	1
6361	636	1
6361	639	1
6361	660	1
6361	672	1
6361	678	-1
6361	699	1
6361	701	1
6361	713	1
6361	714	1
6361	716	1
6361	720	1
6361	723	1
6361	724	1
6361	730	1
6361	732	1
6361	735	1
6361	737	1
6361	739	1
6361	742	1
6361	747	1
6361	748	1
6361	752	1
6361	754	1
6361	757	1
6361	760	-1
6361	787	1
6361	795	1
6361	838	1
6361	948	1
6361	1032	1
6361	1034	1
6361	1110	1
6361	1125	-1
6361	1143	1
6361	1191	1
6361	1220	1
6361	1255	1
6361	1262	1
6361	1344	1
6361	1439	1
6361	1714	1
6361	1839	1
6361	1889	1
6361	1906	1
6361	1907	1
6361	1958	1
6361	2049	1
6361	2115	1
6361	2133	1
6361	2208	-1
6361	2245	1
6361	2295	1
6361	2322	1
6361	2323	1
6361	2363	-1
6361	2383	1
6361	2455	1
6361	2506	1
6361	2726	1
6361	2784	1
6361	3217	1
6361	3228	1
6361	3235	1
6361	3248	1
6361	3264	1
6361	3295	1
6361	3434	1
6361	3680	1
6361	3684	1
6361	3726	1
6361	3749	1
6361	3762	1
6361	3805	1
6361	3854	1
6361	3884	1
6361	3893	1
6361	4061	1
6361	4091	1
6361	4135	1
6361	4187	1
6361	4206	1
6361	4277	1
6361	4281	-1
6361	4414	1
6361	4442	-1
6361	4833	1
6361	4919	1
6361	5355	1
6361	5356	1
6361	5447	1
6361	5466	1
6361	5578	-1
6361	5912	1
6361	5968	1
6361	6005	1
6361	6167	1
6361	6408	1
6361	6409	1
6361	6410	1
6361	6411	1
6361	6412	1
6361	6413	1
6361	6414	1
6361	6415	1
6361	6416	1
6361	6417	1
6361	6418	1
6361	6419	1
6361	6420	1
6361	6421	1
6361	6422	1
6361	6423	1
6361	6424	1
6361	6425	1
6361	6426	1
6361	6427	1
6361	6428	1
6361	6429	1
6361	6430	1
6361	6431	1
6361	6432	1
6361	6433	1
6361	6434	1
6361	6435	1
6361	6436	1
6361	6437	1
6361	6438	1
6361	6439	1
6361	6440	1
6361	6441	1
6361	6442	1
6361	6443	1
6361	6444	1
6361	6445	1
6361	6446	1
6361	6447	1
6361	6448	1
6361	6449	1
6361	6450	1
6361	6451	1
6361	6452	1
6361	6453	1
6361	6454	1
6361	6455	1
6361	6456	1
6361	6457	1
6361	6458	1
6361	6459	1
6361	6460	1
6361	6461	1
6361	6462	1
6361	6463	1
6361	6464	1
6361	6465	1
6361	6466	1
6361	6467	1
6361	6468	1
6361	6469	1
6361	6470	1
6361	6471	1
6361	6472	1
6361	6473	1
6361	6474	1
6361	6475	1
6361	6476	1
6361	6477	1
6361	6478	1
6361	6479	1
6361	6480	1
6361	6481	1
6361	6482	1
6361	6483	1
6361	6484	1
6361	6485	-1
6361	6486	-1
6361	6487	-1
6361	6488	-1
6361	6489	-1
6361	6490	-1
6361	6491	-1
6361	6492	-1
6362	81	-1
6362	2797	-1
6362	8600	-1
6362	21121	-1
6362	31171	-1
6363	906	-1
6363	1779	1
6363	4968	1
6364	245	1
6364	308	1
6364	343	1
6364	641	1
6364	922	1
6364	1024	1
6364	2284	1
6364	2306	1
6364	2400	1
6364	2438	1
6364	2805	1
6364	3850	1
6364	4281	1
6364	4471	1
6364	4919	1
6364	4965	1
6364	5711	1
6364	7359	1
6364	7469	1
6364	7915	1
6364	9073	1
6364	9332	1
6364	9956	1
6364	11878	1
6364	12489	1
6364	13610	1
6364	19455	1
6364	21861	1
6364	24435	1
6364	25426	1
6364	30972	1
6364	33427	1
6364	38305	1
6364	40503	1
6364	41901	1
6364	50639	1
6364	51601	1
6364	51602	1
6364	51603	1
6366	678	1
6366	1268	1
6366	1544	1
6366	1715	1
6366	5917	1
6366	6486	-1
6366	10251	1
6366	16883	1
6366	25038	1
6367	7766	1
6369	58	1
6369	80	1
6369	176	-1
6369	198	-1
6369	330	1
6369	1030	1
6369	1118	1
6369	1394	1
6369	1436	-1
6369	1544	1
6369	1802	-1
6369	1833	-1
6369	1967	1
6369	2238	-1
6369	2415	-1
6369	2818	-1
6369	2881	-1
6369	3248	1
6369	3264	1
6369	3455	1
6369	4387	-1
6369	4557	1
6369	4826	-1
6369	4834	1
6369	4901	-1
6369	5469	1
6369	5665	1
6369	5796	-1
6369	5945	-1
6369	6283	1
6369	6349	1
6369	6874	1
6369	8040	-1
6369	8207	1
6369	9359	-1
6369	10289	1
6369	11481	1
6369	11842	1
6369	11852	1
6369	12455	1
6369	13543	1
6369	19659	1
6369	19785	1
6369	21806	-1
6369	22950	-1
6369	24392	-1
6369	26998	-1
6369	29407	-1
6369	37579	1
6369	51604	1
6369	51605	1
6372	270	1
6372	277	-1
6372	330	1
6372	815	-1
6372	1123	1
6372	1217	-1
6372	1632	1
6372	1635	-1
6372	1858	1
6372	2104	1
6372	2479	1
6372	2914	1
6372	3184	1
6372	4233	-1
6372	4370	1
6372	4838	1
6372	4937	1
6372	5165	1
6372	5236	1
6372	5290	1
6372	5380	1
6372	5663	-1
6372	5738	1
6372	5870	-1
6372	5949	-1
6372	5958	1
6372	5971	1
6372	6311	1
6372	6901	1
6372	7165	1
6372	7167	1
6372	7595	-1
6372	7851	1
6372	8074	1
6372	8209	1
6372	8221	1
6372	8388	1
